Fecha,ID del producto,Nombre del producto, Nombre completo del producto,Marca del producto,Categoría,Subcategoría,Etiquetas,Precio unitario del producto,Unidades Vendidas
20190709,7702433298926,Esmalte Vogue fantastic ole ole ,Esmalte Vogue fantastic ole ole x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433298445,Esmalte Vogue fantastic onix ,Esmalte Vogue fantastic onix x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322454,Esmalte Vogue fantastic opera ,Esmalte Vogue fantastic opera x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433298704,Esmalte Vogue fantastic pagoda pink ,Esmalte Vogue fantastic pagoda pink x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433289948,Esmalte Vogue fantastic pasión ,Esmalte Vogue fantastic pasión x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433314251,Esmalte Vogue fantastic pistacho ,Esmalte Vogue fantastic pistacho x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433290678,Esmalte Vogue fantastic plata espejo ,Esmalte Vogue fantastic plata espejo x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433289740,Esmalte Vogue fantastic platino ,Esmalte Vogue fantastic platino x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433290364,Esmalte Vogue fantastic porcelana ,Esmalte Vogue fantastic porcelana x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322638,Esmalte Vogue fantastic princesa ,Esmalte Vogue fantastic princesa x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433327053,Esmalte Vogue fantastic quarzo ,Esmalte Vogue fantastic quarzo x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433299077,Esmalte Vogue fantastic rojo rubí ,Esmalte Vogue fantastic rojo rubí x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433321969,Esmalte Vogue fantastic romance ,Esmalte Vogue fantastic romance x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433298551,Esmalte Vogue fantastic rosa viejo ,Esmalte Vogue fantastic rosa viejo x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433318600,Esmalte Vogue fantastic roset ,Esmalte Vogue fantastic roset x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322423,Esmalte vogue fantastic selva ,Esmalte vogue fantastic selva x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433299497,Esmalte Vogue fantastic sensual ,Esmalte Vogue fantastic sensual x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433327091,Esmalte Vogue fantastic serenidad ,Esmalte Vogue fantastic serenidad x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322591,Esmalte vogue fantastic tangerine ,Esmalte vogue fantastic tangerine x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433299473,Esmalte Vogue fantastic tentación ,Esmalte Vogue fantastic tentación x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433327190,Esmalte Vogue fantastic ternura ,Esmalte Vogue fantastic ternura x 10ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322447,Esmalte Vogue fantastic tinto ,Esmalte Vogue fantastic tinto x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433327084,Esmalte Vogue fantastic universo ,Esmalte Vogue fantastic universo x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433322522,Esmalte Vogue fantastic urbano ,Esmalte Vogue fantastic urbano x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433327121,Esmalte Vogue fantastic violeta mix ,Esmalte Vogue fantastic violeta mix x 10 ml,VOGUE,Supermercado,Belleza,Maquillaje,3090,1
20190709,7702433330503,Esmalte Vogue gel admiración ,Esmalte Vogue gel admiración x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330718,Esmalte Vogue gel alegría ,Esmalte Vogue gel alegría x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330626,Esmalte Vogue gel amistad ,Esmalte Vogue gel amistad x 14ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330725,Esmalte Vogue gel armonía ,Esmalte Vogue gel armonía x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330534,Esmalte Vogue gel atraccionx14 ml,Esmalte Vogue gel atraccionx14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330510,Esmalte Vogue gel bendición ,Esmalte Vogue gel bendición x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330664,Esmalte Vogue gel bondad ,Esmalte Vogue gel bondad x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330633,Esmalte Vogue gel calma ,Esmalte Vogue gel calma x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330480,Esmalte Vogue gel cariño ,Esmalte Vogue gel cariño x 14ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330558,Esmalte Vogue gel conquista ,Esmalte Vogue gel conquista x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330688,Esmalte Vogue gel creatividad ,Esmalte Vogue gel creatividad x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330527,Esmalte Vogue gel entusiasmo ,Esmalte Vogue gel entusiasmo x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330701,Esmalte Vogue gel esencia ,Esmalte Vogue gel esencia x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330695,Esmalte Vogue gel esperanza ,Esmalte Vogue gel esperanza x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330657,Esmalte Vogue gel fe ,Esmalte Vogue gel fe x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330602,Esmalte Vogue gel fortaleza ,Esmalte Vogue gel fortaleza x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330541,Esmalte Vogue gel fuerza ,Esmalte Vogue gel fuerza x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330640,Esmalte Vogue gel gratitud ,Esmalte Vogue gel gratitud x 14ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330473,Esmalte Vogue gel lealtad ,Esmalte Vogue gel lealtad x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330732,Esmalte Vogue gel paz ,Esmalte Vogue gel paz x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330619,Esmalte Vogue gel satisfacción ,Esmalte Vogue gel satisfacción x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330749,Esmalte Vogue gel secreto ,Esmalte Vogue gel secreto x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330497,Esmalte Vogue gel simpatía ,Esmalte Vogue gel simpatía x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330466,Esmalte Vogue gel sorpresa ,Esmalte Vogue gel sorpresa x 14ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330565,Esmalte Vogue gel valentía ,Esmalte Vogue gel valentía x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330596,Esmalte Vogue gel voluntad ,Esmalte Vogue gel voluntad x 14 ml,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433228794,Iluminador Vogue ojos marfil ,Iluminador Vogue ojos marfil x 5g,VOGUE,Supermercado,Belleza,Maquillaje,5790,1
20190709,7702433228800,Iluminador Vogue ojos perla ,Iluminador Vogue ojos perla x 5g,VOGUE,Supermercado,Belleza,Maquillaje,5790,1
20190709,7702433228817,Iluminador Vogue ojos rosa ,Iluminador Vogue ojos rosa x 5g,VOGUE,Supermercado,Belleza,Maquillaje,5790,1
20190709,7702433305099,Labial color maniac rosa vintage Vogue ,Labial color maniac rosa vintage Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433328524,Labial colorisimo mate carnaval Vogue liquido ,Labial colorisimo mate carnaval Vogue liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328456,Labial colorisimo mate granate Vogue liquido ,Labial colorisimo mate granate Vogue liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433291286,Labial colorissimo clavel vogue ,Labial colorissimo clavel vogue x 2 g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433314527,Labial colorissimo duración lavan Vogue ,Labial colorissimo duración lavan Vogue x 2 g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702044237611,Labial corisia  larga duración jojoba Vitu ,Labial corisia  larga duración jojoba Vitu x 2 g,VITU,Supermercado,Belleza,Maquillaje,6872,1
20190709,7702044237628,Labial granada larga duración jojoba ,Labial granada larga duración jojoba x 2 g,VITU,Supermercado,Belleza,Maquillaje,6552,1
20190709,7702433301268,Labial Jolie De Vogue Hydrating Deep Night ,Labial Jolie De Vogue Hydrating Deep Night X4G,JOLIE DE VOGUE,Supermercado,Belleza,Maquillaje,11590,1
20190709,7702044210836,Labial Manteca de Cacao Vitú Lirio Humecta,Labial Manteca de Cacao Vitú Lirio Humecta,VITU,Supermercado,Belleza,Maquillaje,4792,1
20190709,7702044210843,Labial Manteca de Cacao Vitú Orquídea Humecta,Labial Manteca de Cacao Vitú Orquídea Humecta,VITU,Supermercado,Belleza,Maquillaje,4792,1
20190709,7702044211703,Labial Manteca de Cacao y Aceite de Almendra Clavel Humecta,Labial Manteca de Cacao y Aceite de Almendra Clavel Humecta,VITU,Supermercado,Belleza,Maquillaje,4792,1
20190709,7702044211673,Labial Manteca de Cacao y Aceite de Almendras Tulipán Humecta,Labial Manteca de Cacao y Aceite de Almendras Tulipán Humecta,VITU,Supermercado,Belleza,Maquillaje,4792,1
20190709,7702044237666,Labial nude larga duración jojoba Vitu ,Labial nude larga duración jojoba Vitu x 2 g,VITU,Supermercado,Belleza,Maquillaje,6872,1
20190709,7702044237680,Labial primavera larga duración jojoba Vitu ,Labial primavera larga duración jojoba Vitu x 2 g,VITU,Supermercado,Belleza,Maquillaje,6872,1
20190709,7702044254441,Labial Vitú almendra tono agave ,Labial Vitú almendra tono agave x 2 g,VITU,Supermercado,Belleza,Maquillaje,6712,1
20190709,7702044249928,Labial Vitú olivo jojoba ,Labial Vitú olivo jojoba x2g,VITU,Supermercado,Belleza,Maquillaje,4632,1
20190709,7702044249911,Labial Vitú palo rosa aceite almendras ,Labial Vitú palo rosa aceite almendras x2g,VITU,Supermercado,Belleza,Maquillaje,4632,1
20190709,7702044249904,Labial Vitú pimienta aceite almendras ,Labial Vitú pimienta aceite almendras x2g,VITU,Supermercado,Belleza,Maquillaje,4632,1
20190709,7702433305037,labial Vogue Color Maniac Arándano ,labial Vogue Color Maniac Arándano X4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305082,Labial Vogue color maniac azúcar ,Labial Vogue color maniac azúcar x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305129,labial Vogue Color Maniac Coqueta ,labial Vogue Color Maniac Coqueta X4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305105,Labial Vogue color maniac orquídea ,Labial Vogue color maniac orquídea x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305051,labial Vogue Color Maniac Palo De Rosa ,labial Vogue Color Maniac Palo De Rosa X4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433304986,Labial Vogue color maniac pasión ,Labial Vogue color maniac pasión x4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305006,Labial Vogue color maniac pastel chocolate ,Labial Vogue color maniac pastel chocolate x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433304993,labial Vogue Color Maniac Rojo Puro ,labial Vogue Color Maniac Rojo Puro X4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305112,Labial Vogue color maniac rosa ,Labial Vogue color maniac rosa x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305075,Labial Vogue color maniac rosa cappuccino ,Labial Vogue color maniac rosa cappuccino x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305020,#N/A,labial Vogue Color Maniac Uva Real X4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305068,Labial Vogue color maniac rosa nude ,Labial Vogue color maniac rosa nude x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433305136,Labial Vogue color maniac rosa ocaso ,Labial Vogue color maniac rosa ocaso x 4g,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433328494,Labial Vogue colorisimo mate amapola liquido ,Labial Vogue colorisimo mate amapola liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328531,Labial Vogue colorisimo mate amaranto liquido ,Labial Vogue colorisimo mate amaranto liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328517,Labial Vogue colorisimo mate atracción liquido ,Labial Vogue colorisimo mate atracción liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328500,Labial Vogue colorisimo mate carmín liquido ,Labial Vogue colorisimo mate carmín liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433324625,Labial Vogue colorisimo mate cupido liquido ,Labial Vogue colorisimo mate cupido liquido x 5ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328487,Labial Vogue colorisimo mate euforia liquido ,Labial Vogue colorisimo mate euforia liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433324618,Labial Vogue colorisimo mate fucsia liquido ,Labial Vogue colorisimo mate fucsia liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433324601,Labial Vogue colorisimo mate malteada liquido ,Labial Vogue colorisimo mate malteada liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433324595,Labial Vogue colorisimo mate Martini liquido ,Labial Vogue colorisimo mate Martini liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433324632,Labial Vogue colorisimo mate naranja liquido ,Labial Vogue colorisimo mate naranja liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328470,Labial Vogue colorisimo mate rosa pop liquido ,Labial Vogue colorisimo mate rosa pop liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433328463,Labial Vogue colorisimo mate violeta liquido ,Labial Vogue colorisimo mate violeta liquido x 5 ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433291248,Labial Vogue colorissimo champana ,Labial Vogue colorissimo champana x 2g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433314558,Labial Vogue colorissimo disco ,Labial Vogue colorissimo disco x 2 g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433314534,Labial Vogue colorissimo duración nectar ,Labial Vogue colorissimo duración nectar x 2 g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433291255,Labial Vogue colorissimo durazno ,Labial Vogue colorissimo durazno x 2g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7509552818024,Labial Vogue colorissimo humo larga duracion ,Labial Vogue colorissimo humo larga duracion x2g,VOGUE,Supermercado,Belleza,Maquillaje,7790,1
20190709,7509552888362,Labial Vogue Colorissimo karma mate líquido .x5ml,Labial Vogue Colorissimo karma mate líquido .x5ml,VOGUE,Supermercado,Belleza,Maquillaje,8790,1
20190709,7702433291217,Labial Vogue colorissimo mandarina ,Labial Vogue colorissimo mandarina x 2g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433297264,Labial Vogue colorissimo mocca ,Labial Vogue colorissimo mocca x 2g,VOGUE,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433320245,Labial Vogue fantastic felicidad ,Labial Vogue fantastic felicidad x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433320276,Labial Vogue fantastic karma ,Labial Vogue fantastic karma x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433320221,Labial Vogue fantastic latido ,Labial Vogue fantastic latido x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433292122,Labial vogue super fantastic amaretto ,Labial vogue super fantastic amaretto x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433292245,Labial Vogue súper fantastic delirio ,Labial Vogue súper fantastic delirio x 4g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433290777,Lápiz delineador Vogue labios cereza madura ,Lápiz delineador Vogue labios cereza madura x 1.3 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433290784,Lápiz delineador Vogue labios rojo vino ,Lápiz delineador Vogue labios rojo vino x 1.3 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433290753,Lápiz delineador Vogue labios rosa viejo ,Lápiz delineador Vogue labios rosa viejo x 1.3 g,VOGUE,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702433290715,Lápiz delineador Vogue ojos café ,Lápiz delineador Vogue ojos café x 1.3g,VOGUE,Supermercado,Belleza,Maquillaje,6990,1
20190709,4005808850839,Nivea lip care fresa ,Nivea lip care fresa x 4.7g,NIVEA,Supermercado,Belleza,Maquillaje,10590,1
20190709,7702044165969,Pestañina HIFI Max Factor Negra Precio Especial,Pestañina HIFI Max Factor Negra Precio Especial,MAX FACTOR,Supermercado,Belleza,Maquillaje,10392,1
20190709,7702044232340,Pestañina Vitu aceite almendras ,Pestañina Vitu aceite almendras x 13ml,VITU,Supermercado,Belleza,Maquillaje,6232,1
20190709,7702044230995,Pestañina vitu joboba negro  ,Pestañina vitu joboba negro  x 13 ml,VITU,Supermercado,Belleza,Maquillaje,9272,1
20190709,7702044231008,Pestañina Vitu joboba negro prueba agua  ,Pestañina Vitu joboba negro prueba agua  x 13 ml,VITU,Supermercado,Belleza,Maquillaje,9272,1
20190709,7702044233002,Pestañina vitu sábila volumen alar. Negro ,Pestañina vitu sábila volumen alar. Negro x 13 ml,VITU,Supermercado,Belleza,Maquillaje,5752,1
20190709,7702870101612,Pestañina volumia aceite ricino ,Pestañina volumia aceite ricino x9g,VOLUMIA,Supermercado,Belleza,Maquillaje,10590,1
20190709,7702433290852,Polvo arroz filtro solar habana Vogue ,Polvo arroz filtro solar habana Vogue x 11 g,VOGUE,Supermercado,Belleza,Maquillaje,8990,1
20190709,7702433290838,Polvo arroz filtro solar vainilla Vogue ,Polvo arroz filtro solar vainilla Vogue x 11 g,VOGUE,Supermercado,Belleza,Maquillaje,8990,1
20190709,7702433228169,Polvo Compacto Natural Lujo Capuchino,Polvo Compacto Natural Lujo Capuchino,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702433228138,Polvo Compacto Natural Lujo Gitano,Polvo Compacto Natural Lujo Gitano,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702433228121,Polvo Compacto Natural Lujo Tostad,Polvo Compacto Natural Lujo Tostad,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702044242233,Polvo Vitú bronceador Vitamina E ,Polvo Vitú bronceador Vitamina E x7g,VITU,Supermercado,Belleza,Maquillaje,6552,1
20190709,7702044242240,Polvo Vitú iluminador Vitamina E ,Polvo Vitú iluminador Vitamina E x12g,VITU,Supermercado,Belleza,Maquillaje,7032,1
20190709,7702044252881,Polvo Vitú Sábila tonalidad. 3 nuez ,Polvo Vitú Sábila tonalidad. 3 nuez x14g,VITU,Supermercado,Belleza,Maquillaje,5592,1
20190709,7702433290869,Polvo Vogue arroz filtro solar almendra ,Polvo Vogue arroz filtro solar almendra x 11g,VOGUE,Supermercado,Belleza,Maquillaje,8990,1
20190709,7702433290845,Polvo Vogue arroz filtro solar ballerina ,Polvo Vogue arroz filtro solar ballerina x 11g,VOGUE,Supermercado,Belleza,Maquillaje,8990,1
20190709,7702433290876,Polvo Vogue arroz filtro solar moka ,Polvo Vogue arroz filtro solar moka x 11g,VOGUE,Supermercado,Belleza,Maquillaje,8990,1
20190709,36600814013,#N/A,Protecto Labial ChapStick Fresa x 4gr,CHAPSTICK,Supermercado,Belleza,Maquillaje,11390,1
20190709,36600813719,Protector Labial ChapStick Cereza ,Protector Labial ChapStick Cereza x 4gr,CHAPSTICK,Supermercado,Belleza,Maquillaje,11390,1
20190709,4005808377534,Protector labios fruity shine Nivea ,Protector labios fruity shine Nivea x 4.8 g,NIVEA,Supermercado,Belleza,Maquillaje,9990,1
20190709,7702044210072,Bálsamo para labios Vitú Cereza Humecta,Bálsamo para labios Vitú Cereza Humecta,VITU,Supermercado,Belleza,Maquillaje,4472,1
20190709,7702044210096,Bálsamo para labios Vitú Frambuesa Humecta,Bálsamo para labios Vitú Frambuesa Humecta,VITU,Supermercado,Belleza,Maquillaje,4472,1
20190709,7707773834704,Base ajo y limón fortalecedora Masglo ,Base ajo y limón fortalecedora Masglo x 13.5 ml,MASGLO,Supermercado,Belleza,Maquillaje,7390,1
20190709,7707773834728,Base antiescamación Masglo ,Base antiescamación Masglo x 13.5 ml,MASGLO,Supermercado,Belleza,Maquillaje,7390,1
20190709,7509552801323,Base compacta polvo efecto total 6 avellana Vogue ,Base compacta polvo efecto total 6 avellana Vogue x 14 g,VOGUE,Supermercado,Belleza,Maquillaje,15590,1
20190709,7509552801293,Base compacta polvo efecto total 6 pétalo Vogue ,Base compacta polvo efecto total 6 pétalo Vogue x 14 g,VOGUE,Supermercado,Belleza,Maquillaje,15590,1
20190709,7509552801316,Base compacta polvo efecto total 6 piel Vogue ,Base compacta polvo efecto total 6 piel Vogue x 14 g,VOGUE,Supermercado,Belleza,Maquillaje,15590,1
20190709,7702433330213,Base efecto total 6 pétalo Vogue ,Base efecto total 6 pétalo Vogue x 30 g,VOGUE,Supermercado,Belleza,Maquillaje,15590,1
20190709,7702044211048,Base Fluida Soya y Filtro Solar Vitú Tono 2 Avellana,Base Fluida Soya y Filtro Solar Vitú Tono 2 Avellana,VITU,Supermercado,Belleza,Maquillaje,7832,1
20190709,7702044211055,Base Fluida Soya y Filtro Solar Vitú Tono 3 Nuez,Base Fluida Soya y Filtro Solar Vitú Tono 3 Nuez,VITU,Supermercado,Belleza,Maquillaje,7832,1
20190709,7702044211062,Base Fluida Soya y Filtro Solar Vitú Tono 4 Castaña,Base Fluida Soya y Filtro Solar Vitú Tono 4 Castaña,VITU,Supermercado,Belleza,Maquillaje,7832,1
20190709,7702215306139,Base Lander fashion colors endurecedora ,Base Lander fashion colors endurecedora x 11 ml,LANDER,Supermercado,Belleza,Maquillaje,5990,1
20190709,7702215306085,Base Lander fashion colors nutrición keratina ,Base Lander fashion colors nutrición keratina x 11 ml,LANDER,Supermercado,Belleza,Maquillaje,5990,1
20190709,7707773834711,Base Masglo rosada nutritiva  ,Base Masglo rosada nutritiva  x  13.5 ml,MASGLO,Supermercado,Belleza,Maquillaje,7390,1
20190709,7707773834698,Base Masglo una fuerte  ,Base Masglo una fuerte  x  13.5 ml,MASGLO,Supermercado,Belleza,Maquillaje,7390,1
20190709,7702433330251,Base mate avellana trigo Vogue ,Base mate avellana trigo Vogue x 30 g,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702433330275,Base mate natural  Vogue ,Base mate natural  Vogue x 30 g,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702433330305,Base mate natural arena Vogue ,Base mate natural arena Vogue x 30 g,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702433330282,Base mate natural canela Vogue ,Base mate natural canela Vogue x 30 g,VOGUE,Supermercado,Belleza,Maquillaje,10390,1
20190709,7702044242486,Base Vitu endurecedora unas  ,Base Vitu endurecedora unas  x 10 ml,VITU,Supermercado,Belleza,Maquillaje,2552,1
20190709,7702215130123,Removedor con vitamina e lander ,Removedor con vitamina e lander x 55 ml,LANDER,Supermercado,Belleza,Maquillaje,7590,1
20190709,7707194534177,Removedor de esmalte con algas ,Removedor de esmalte con algas x 60ml,MASGLO,Supermercado,Belleza,Maquillaje,5190,1
20190709,7707194534160,Removedor de esmalte con vitamina e ,Removedor de esmalte con vitamina e x 60ml,MASGLO,Supermercado,Belleza,Maquillaje,5190,1
20190709,7707194538632,Removedor de esmalte Masglo aloe vera ,Removedor de esmalte Masglo aloe vera x 60 ml,MASGLO,Supermercado,Belleza,Maquillaje,5190,1
20190709,7702215130215,Removedor endurecedor con protector lander ,Removedor endurecedor con protector lander x 75 ml,LANDER,Supermercado,Belleza,Maquillaje,9190,1
20190709,7702433274302,Removedor esmalte Vogue ajo limón ,Removedor esmalte Vogue ajo limón x 60ml,VOGUE,Supermercado,Belleza,Maquillaje,6190,1
20190709,7702433229746,Removedor esmalte Vogue fantastic ,Removedor esmalte Vogue fantastic x 120ml,FANTASTIC,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702215130208,Removedor gande lander ,Removedor gande lander x 75 ml,LANDER,Supermercado,Belleza,Maquillaje,7190,1
20190709,7702215301509,Removedor Lander endurecedor con proteina  ,Removedor Lander endurecedor con proteina  x 55 ml  lleve 75 ml,LANDER,Supermercado,Belleza,Maquillaje,7190,1
20190709,7707194530995,Removedor para esmalte Masglo ,Removedor para esmalte Masglo x 60ml,MASGLO,Supermercado,Belleza,Maquillaje,5790,1
20190709,7702433274333,Removedor Vogue sábila caramidas ,Removedor Vogue sábila caramidas x 120ml,VOGUE,Supermercado,Belleza,Maquillaje,8390,1
20190709,7702433292825,Rubor súper bronce Vogue ,Rubor súper bronce Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292887,Rubor súper fantastic ambar Vogue ,Rubor súper fantastic ambar Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292795,Rubor súper fantastic champagne Vogue ,Rubor súper fantastic champagne Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292788,Rubor súper fantastic coralino Vogue ,Rubor súper fantastic coralino Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292856,Rubor súper fantastic durazno Vogue ,Rubor súper fantastic durazno Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292870,Rubor súper fantastic jaspe Vogue ,Rubor súper fantastic jaspe Vogue x 4 g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
20190709,7702433292832,Rubor súper fantastic princesa Vogue ,Rubor súper fantastic princesa Vogue x 4g,VOGUE,Supermercado,Belleza,Maquillaje,4990,1
